id,label
31524007,"Капитан, плаващо техническо средство"
31524008,"Капитан, пристанище"
31524009,"Капитан, яхта"
31524010,Капитан на влекач
31524011,Помощник-капитан
31524012,Втори помощник-капитан
31524013,Трети помощник-капитан
31524014,Вахтен помощник-капитан
31524015,Лоцман
31524016,Пилот
31524017,Сдатъчен капитан
31524018,Старши помощник-капитан
31524019,"Старшина, кораб"
31524020,"Старшина, шлеп/катер"
31524021,Щурман
31524022,Офицер по сигурността
31524023,Шкипер
31524024,Корабоводител
31523025,Водач на несамоходен кораб
31520000,Водач на малък кораб в местно плаване
31527001,Водач на малък кораб за спорт и развлечение по вътрешни водни пътища
31527002,Командир на моторен катер
31527003,Капитан на катер
31537004,Самолетни пилоти и сродни на тях специалисти
31537005,Главен пилот
31537006,Летец-борден радист
31537007,Летец-втори пилот
31537008,Летец-борден инженер
31537009,Летец-пилот
31537010,"Летец-пилот, изпитател"
31537011,"Летец-пилот, инспектор"
31537012,"Летец-пилот, инструктор"
31537013,"Летец-пилот, командир/капитан на самолет"
31537014,"Летец-пилот, хидроплан"
31537015,"Летец-пилот, хеликоптер"
31530000,Летец-щурман
31537001,"Летец-пилот, командир на хеликоптер"
31533002,Летец-борден оператор
31536003,"Летец-пилот, командир на звено"
31546004,Ръководители на полети
31545005,Авиодиспечер
31545006,"Авиодиспечер, въздушно обслужване"
31545007,Организатор на полетите
31545008,"Отговорник, безопасност на полетите"
31543009,"Координатор, въздушно обслужване"
31545010,"Координатор, управление на въздушното движение"
31545011,Ръководител полети/смяна
31545012,"Диспечер, полети"
31543013,"Специалист, НОТАМ"
31540000,"Ръководител полети, отговорник по безопасност"
31543001,"Ръководител, полети"
31543002,"Специалист координатор, използване на въздушното пространство"
31543003,Асистент-координатор на полети
31553004,Техници по сигурността на въздушния трафик 
31550000,Авиомеханик
31550000,Авиомоторист
31550000,Авиотехник
31555001,"Техник, сигурност на въздушния транспорт"
00323002,ПРИЛОЖНИ СПЕЦИАЛИСТИ В ЗДРАВЕОПАЗВАНЕТО
03210000,Приложни специалисти в медицината и фармацията
32113001,Оператори на медицинска апаратура за образна диагностика и терапия
32113002,Рентгенов лаборант
32113003,"Лаборант, медицински радиографни съоръжения"
32123004,Приложни специалисти в медицински и патологични лаборатории
32123005,"Лаборант, анатомия"
32123006,"Лаборант, бактериология"
32123007,"Лаборант, клетки"
32123008,"Лаборант, кръвни банки"
32123009,"Лаборант, патология"
32123010,"Лаборант, препаратор"
32123011,"Лаборант, тъкан"
32125012,"Лаборант, фармакология"
32120000,"Лаборант, физиология"
32125001,"Лаборант, хематология"
32120000,"Лаборант, хистология"
32125001,Медицински лаборант
32133002,Помощник-фармацевти
32135003,Помощник-фармацевт
32143004,"Ортопедични техници, зъботехници и сродни на тях"
32143005,Зъботехник
32140000,"Механик, изкуствени крайници"
32140000,Ортопедичен техник
32140000,"Производител, изкуствени крайници (протези)"
32140000,"Производител, ортопедически приспособления"
03220000,Помощник-медицински сестри и помощник-акушерки
32218001,Помощник-медицински сестри
32220002,Помощник-акушерки
03230003,Приложни специалисти в областта на традиционната и комплементарната медицина 
32300004,Приложни специалисти в областта на традиционната и комплементарната медицина 
32300005,Народен лечител
32300000,Билкар
32300000,Биоенерго терапевт
32303001,"Практикуващ, неконвенционални методи за благоприятно въздействие върху индивидуалното здраве "
32303002,Природолечител
03243003,Ветеринарни техници и асистенти
32400000,Ветеринарни техници и асистенти
32400000,Ветеринарен ваксинатор
32400000,Ветеринарен осеменител
32400000,Ветеринарен техник (фелдшер)
03253001,Други приложни специалисти в здравеопазването
32510000,Асистенти и терапевти в денталната медицина
32523001,Специалисти по медицински досиета и здравна информация
32530000,Здравни работници в общности
32535001,Здравен медиатор
32543002,Оптици техници
32545003,"Техник, оптик"
32550000,Приложни специалисти във физиотерапията 
32550000,"Наименованието е преместено в единична група 2264, считано от 01.07.2011 г."
32553001,"Наименованието е преместено в единична група 5169, считано от 01.01.2018 г."
32553002,Масажист (за лица с увредено зрение)
32563003,Медицински асистенти
32574004,"Инспектори по медицинска екология, здравословни и безопасни условия на труд и сродни на тях"
32574005,"Инспектор, медицинска екология"
32574006,"Инспектор, здраве и безопасност при работа"
32573007,"Инспектор, трудова медицина"
32570000,Инспектор по обществено здраве
32573001,"Инспектор по обществено здраве, специализант"
32570000,"Инспектор по обществено здраве, със специалност в системата на здравеопазването"
32573001,"Инспектор, безопасност на продукти"
32584002,Приложни специалисти в оказването на спешна медицинска помощ 
32580000,Парамедик
32590000,"Други приложни специалисти в здравеопазването, н.д."
32590000,"Съветник, семейно планиране"
32593001,Културтерапевт
00333002,СТОПАНСКИ И АДМИНИСТРАТИВНИ ПРИЛОЖНИ СПЕЦИАЛИСТИ
03313003,Приложни специалисти по финанси и математика
33113004,Дилъри на ценни книжа и финансови посредници 
33113005,"Брокер, финанси"
33113006,"Брокер, ценни книжа"
33113007,"Брокер, акции"
33113008,"Брокер, обмен на чужда валута"
33113009,"Дилър, ценни книжа"
33113010,"Дилър, банка"
33110000,"Дилър, борса"
33115001,"Продавач, облигации"
33115002,"Продавач, ценни книжа"
33113003,"Организатор, сделки с ценни книжа"
33123004,Кредитни специалисти
33123005,"Кредитен специалист, банка/финансова/платежна институция"
33125006,"Инспектор, банка/финансова/платежна институция"
33125007,Кредитен администратор
33120000,"Старши банков служител/ служител, финансова/платежна институция"
33123001,"Супервайзор, банка/финансова/платежна институция"
33120000,"Консултант, управление на просрочията"
33123001,"Консултант, управление на вземанията"
33133002,Оперативни счетоводители 
33133003,"Счетоводител, оперативен"
33140000,"Приложни специалисти по статистика, математика и сродни на тях"
33143001,"Приложен специалист, математика"
33143002,"Приложен специалист, статистика"
33143003,"Приложен специалист, актюерство"
33153004,Оценители на имущество и щети 
33153005,"Инспектор, иск"
33153006,"Инспектор, осигурителен иск"
33153007,"Оценител, недвижимо имущество"
33150000,"Оценител, иск"
33150000,"Оценител, осигуровка"
33153001,"Оценител, щета"
33153002,Ценовик
03323003,Посредници в търговията и продажбите
33213004,Застрахователни агенти
33213005,"Агент, осигуряване"
33213006,Застрахователен агент
33213007,Застрахователен брокер
33213008,"Главен специалист, застрахователна дейност"
33210000,"Специалист, застрахователна дейност"
33213001,Регионален застрахователен представител
33213002,Регионален застрахователен координатор
33213003,Организатор аварии и застраховки
33223004,Търговски представители
33223005,Търговски агент
33223006,Търговски помощник
33222007,Търговски представител
33223008,Търговски пътник
33220000,"Консултант (промотьор), продажби"
33223001,Дистрибутор
33223002,Търговски сътрудник
33223003,Търговец на вино
33233004,Търговски представители по закупуване на стоки
33233005,Агент-купувач
33233006,"Агент, снабдяване"
33230000,Изкупчик (търговия на дребно)
33233001,Изкупчик (търговия на едро)
33233002,"Специалист, доставки"
33233003,Организатор корабно снабдяване
33242004,Търговски посредници
33243005,"Брокер, стоки"
33243006,"Брокер, спедиторски услуги"
33243007,"Дилър, стокови фючърси"
33240000,Търговски посредник
33240000,"Комисионер, кораби/пратки"
33243001,"Комисионер, пътувания"
33243002,"Комисионер, стоки"
03333003,Посредници в бизнес услугите
33313004,Агенти по спедиция на товари
33313005,"Специалист, спедиторска дейност"
33313006,"Агент, експедиция на товари"
33313007,"Агент, чистотата на товарите"
33313008,Корабен агент
33313009,Корабен брокер
33313010,Спедитор
33313011,Организатор карго внос/износ
33313012,"Организатор, каргорекламации"
33310000,Организатор склад под митнически контрол
33313001,Митнически брокер
33311002,Отговорник митнически брокери
33310000,Отговорник митническа обработка
33323001,Организатори на конференции и събития
33323002,"Организатор, конференции и събития"
33323003,Сватбен агент
33333004,Трудови посредници
33333005,"Посредник, информиране и наемане на работа"
33330000,Професионален консултант
33333001,Трудов посредник
33333002,Мениджър на случай/ Кейс мениджър
33333003,"Консултант, подкрепена заетост"
33343004,Агенти на недвижими имоти и управление на собственост
33340000,"Агент, недвижими имоти"
33343001,"Брокер, недвижими имоти"
33343002,"Агент, управление на собственост"
33343003,"Търговец, недвижими имоти"
33393004,"Посредници в бизнес услугите, н.д."
33393005,"Специалист, изложби и панаири"
33393006,"Специалист, туроператорска дейност"
33393007,"Специалист, търговия"
33393008,"Специалист, продажби"
33393009,"Специалист, маркетинг и реклама"
33393010,Рекламен агент
33393011,"Аукционер, провеждане на търгове"
33393012,"Агент, литературен"
33393013,"Агент, музикални представления"
33393014,"Агент, спорт"
33393015,"Агент, театрален"
33393016,"Представител, бизнес услуги"
33393017,"Продавач, бизнес услуги"
33393018,Отговорник телефонни продажби
33393019,Отговорник куриери
33393020,"Отговорник диспечери, куриерски услуги"
33393021,"Организатор, куриерска дейност"
33393022,"Организатор, реклама"
33393023,"Организатор, маркетинг"
33393024,"Организатор, работа с клиенти"
33390000,"Организатор, продажби и реклама"
33390000,"Технолог, приемане на поръчки"
33393001,"Специалист, авторски права"
33393002,"Агент, патенти"
03343003,Административни приложни специалисти
33413004,Офис мениджъри
33413005,"Мениджър екип, телефонен център за услуги"
33413006,"Мениджър екип, контактен център"
33413007,Мениджър екип
33413008,Офис мениджър
33410000,Административен специалист с контролни функции
33413001,"Специалист с контролни функции, въвеждане на данни"
33410000,"Специалист с контролни функции, деловодство и архив"
33413001,"Специалист с контролни функции, човешки ресурси"
33423002,Правни секретари
33423003,Правен секретар
33433004,Административни и изпълнителни секретари
33433005,Административен секретар
33433006,"Асистент, кореспонденция"
33433007,Администратор по клинични изпитвания
33433008,"Секретар, съдебен"
33433009,Инспектор
33433010,Координатор
33433011,Организатор
33433012,Специалист
33430000,"Изпълнителен секретар, офис"
33433001,Секретар на управителен съвет
33430000,"Асистент, офис"
33430000,Квестор
33443001,Медицински секретари
33443002,Медицински секретар
03353003,Приложни специалисти в държавната администрация
33513004,Митнически и гранични инспектори
33513005,Граничен ветеринарен инспектор
33513006,"Инспектор, митнически документи"
33513008,"Инспектор, паспортна проверка"
33513009,Митнически инспектор
33513010,Старши митнически инспектор
33513011,Главен митнически специалист
33510000,Митнически сътрудник
33515001,Младши митнически специалист
33516002,Старши митнически специалист
33516003,Митнически дознател
33525004,"Служители в държавната администрация, извършващи данъчен и финансов контрол "
33525005,Финансов ревизор
33525006,Главен данъчен инспектор
33524007,Главен финансов ревизор
33524008,Данъчен инспектор
33524009,Старши данъчен инспектор
33520000,Старши финансов ревизор
33523001,"Главен специалист, Сметна палата"
33523002,"Специалист, Сметна палата"
33523003,"Старши специалист, Сметна палата"
33533004,Служители в държавната администрация по социално подпомагане и социално осигуряване 
33533005,"Инспектор, трудови злополуки"
33533006,"Инспектор, пенсионен архив"
33533007,"Инспектор, пенсионен"
33533008,"Инспектор, социално осигуряване"
33533009,"Инспектор, социално-осигурителни рискове"
33533010,"Сътрудник, пенсии"
33533011,"Социален сътрудник, социално подпомагане"
33533012,"Сътрудник, социалноосигурителен иск"
33533013,"Специалист, социално осигуряване"
33533014,"Контрольор, пенсии"
33530000,"Социален работник, администрация"
33533001,"Социален сътрудник, закрила на детето"
33533002,"Социален сътрудник, хора с увреждания и социални услуги"
33533003,Социален сътрудник
33540000,"Служители в държавната администрация, издаващи разрешителни и лицензии "
33543001,"Служител, паспортна служба"
33543002,"Служител, разрешителни за строеж"
33543003,"Служител, разрешителни за осъществяване на икономическа дейност "
33553004,Полицейски инспектори и оперативни работници
33553005,"Агент, справки в полиция"
33553006,"Инспектор, полиция"
33553007,Полицейски командир
33553008,Разузнавач
33553009,Районен инспектор
33553010,"Старши инспектор, полиция"
33553011,"Старши инспектор, противопожарна охрана"
33550000,Старши полицейски командир
33556001,Старши разузнавач
33556002,Дактилоскопист
33556003,Оперативен работник
33593004,"Приложни специалисти в държавната администрация, н.д."
33596005,Дипломатически куриер
33593006,"Изпълнителен секретар, консулска служба"
33593007,"Стажант-аташе, дипломатическо представителство"
33593008,"Стажант, министерство и друго специализирано бюджетно звено"
33593009,"Трети секретар, дипломатическо представителство"
33593010,"Специалист, управление при кризи и отбранително мобилизационна подготовка"
33593011,"Специалист, организиране, нормиране и отчитане на труда"
33593012,"Организатор, отдел вътрешен контрол"
33593013,"Специалист, държавна администрация"
33593014,"Специалист, кадастрален план"
33593015,Организатор по труда
33593016,"Консултант, държавна администрация"
33593017,"Инспектор, гражданска защита"
33593018,Инспектор подготовка на кадри
33593019,"Инспектор, общественото хранене"
33593020,"Инспектор, търговия"
33593021,"Инспектор, тегло и мярка"
33593022,"Инспектор, услуги"
33593023,"Инспектор, цени"
33593024,"Инспектор, ветеринарномедицински служби"
33593025,Младши специалист
33593026,Старши специалист
33593027,Горски инспектор
33590000,Технически сътрудник към политическия кабинет на заместник министър-председател
33590000,Технически сътрудник към политическия кабинет на министър-председателя
33590000,Главен специалист
33593001,Технически сътрудник към към кабинета на министър
00347004,ДРУГИ ПРИЛОЖНИ СПЕЦИАЛИСТИ
03413005,"Приложни специалисти по юридически и социални дейности, религиозни служители"
34113006,Приложни специалисти по юридически дейности и сродни на тях
34112007,Съдебен служител
34112008,Помощник-частен съдебен изпълнител
34113009,Частен детектив
34117010,Правен сътрудник
34110000,"Завеждащ, нотариална служба"
34113001,Адвокатски сътрудник
34113002,"Консултант-юрист, регионална структура на организация на работниците и служителите"
34113003,"Експерт - юрист, организация на работниците и служителите "
34123004,Приложни специалисти по социална работа
34123005,"Стажант-сътрудник, социални дейности"
34123006,"Сътрудник, социална работа"
34123007,Сътрудник за социална работа с деца
34123008,"Сътрудник за социална работа в отдел ""Социална закрила"""
34123009,Сътрудник за социална работа със семейство
34123010,"Сътрудник, социални дейности"
34123011,"Сътрудник, социални дейности (лица с аморално поведение)"
34123012,"Сътрудник, социални дейности за работа с лица с  увреждания"
34123013,"Сътрудник, социални дейности в социална услуга"
34123014,"Сътрудник, социални дейности (лица, извършили престъпления)"
34123015,"Сътрудник, социални дейности (община)"
34123016,"Сътрудник, социални дейности (в социално предприятие)"
34123017,"Сътрудник, социални дейности (семейно планиране)"
34123018,"Сътрудник, социално подпомагане и ориентиране (затвор)"
34120000,"Сътрудник, работа със зависимости"
34120001,Домашен майстор
34120002,Младежки работник
34120003,"Експерт от опит, социално включване"
34130004,Религиозни служители
34130005,Евангелист
34130006,Енорийски работник
34130000,Религиозен работник
34130000,Монах
34133001,Монахиня
34133002,Послушник/послушница
03420000,Спортисти и работещи в областта на спорта
34213001,Атлети и състезатели
34216002,Жокей
34213003,Професионален спортист
34226004,"Спортни треньори, инструктори и сродни на тях "
34223005,"Арбитър, спортен"
34223006,Треньор
34223007,Помощник-треньор
34223008,Старши треньор
34223009,Ски инструктор
34223010,Стартьор
34227011,"Инструктор, плуване"
34220000,"Служител, спортна организация"
34223001,"Организатор, спортни прояви и първенства"
34223002,"Инструктор, спортен"
34223003,Главен треньор
34233004,Фитнес инструктори и ръководители на програми за отдих и спорт
34233005,"Инструктор, безмоторно летене"
34233006,"Инструктор, парашутизъм"
34233007,"Инструктор, управление на платноход"
34236008,Фитнес инструктор
34230000,"Инструктор, езда"
34230000,Личен треньор
34233001,Ски учител
34233002,Спортен аниматор
03433003,"Приложни специалисти в областта на изкуствата, културата и кулинарството"
34313004,Фотографи
34313005,Фотограф
34310000,Фоторепортер
34313001,Въздушна фотография
34313002,Научна фотография
34313003,Художествена фотография
34323004,Интериорни дизайнери и декоратори
34323005,"Аранжор, витрини/щандове"
34323006,"Декоратор, сценичен"
34326007,"Декоратор, витрини"
34320000,"Декоратор, интериор"
34323001,Интериорен дизайнер
34323002,Сценичен дизайнер
34320000,Дизайнер в музей/художествена галерия
34332001,"Технически персонал в галерии, музеи и библиотеки"
34332002,"Декоратор, изложби/музеи и галерии"
34332003,Помощник-реставратор
34340000,Главни готвачи 
34343001,Главен готвач
34345002,Главен сладкар
34343003,Майстор-готвач
34355004,Други приложни специалисти в областта на изкуствата и културата 
34353005,Сценичен управител
34353006,Сценограф
34353007,Каскадьор
34353008,Първи асистент на сценографа
34353009,"Първи асистент, директор на продукция"
34353010,"Първи асистент, художник на костюми"
34353011,"Първи асистент, режисьор по монтажа"
34353012,"Втори асистент, директор на продукция"
34353013,"Втори асистент, режисьор"
34353014,"Втори асистент, режисьор по монтажа"
34353015,"Определител, копирни светлини"
34353016,Осветител
34353017,Скриптер
34353018,"Художник, изпълнител на кукли"
34353019,"Художник, изпълнител на макети"
34353020,"Художник, контур"
34352021,"Художник, надписи"
34352022,"Монтажист, негативи"
34350023,"Монтажист, кино, видео, телевизия"
34353024,"Приложен специалист, специални ефекти"
34350025,"Гардеробиер, театрални костюми"
34350000,Реквизитор
34350000,Статист
34350000,Суфльор
34353001,Татуист
00353002,ТЕХНИЦИ В ОБЛАСТТА НА ИНФОРМАЦИОННИТЕ И КОМУНИКАЦИОННИ ТЕХНОЛОГИИ
03513003,Техници в областта на информационните и комуникационни технологии и обслужване на потребители 
35113004,Оперативни техници в областта на информационните и комуникационни технологии
35110000,"Оператор, периферни устройства"
35113001,Компютърен оператор
35113002,"Техник, компютърни системи"
35113003,"Оператор, мониторинг център"
35123004,Техници по обслужване на потребители в областта на информационните и комуникационни технологии 
35123005,"Техник, компютърно програмиране"
35123006,"Техник, поддръжка на компютри"
35123007,"Компютърен техник, бази данни"
35123008,"Компютърен техник, анализи на компютърни системи"
35123009,"Компютърен аналитик, поддръжка на софтуер"
35123010,"Консултант, поддръжка на информационни технологии"
35123011,"Консултант, поддръжка на софтуер"
35123012,"Оператор, инсталиране софтуер"
35120000,"Оператор, подпомагане на потребители"
35123001,"Специалист, интернет поддръжка"
35123002,"Специалист, поддръжка приложения"
35123003,Приемчик в сервизен отдел
35133004,Техници на компютърни мрежи и системи
35130000,"Техник, поддръжка на компютърни мрежи"
35133001,"Оператор/координатор, мрежа от данни/бази данни"
35133002,Системен оператор
35133003,Системен контрольор
35143004,Уеб техници 
35143005,"Администратор, уеб сайт"
35143006,"Техник, уеб сайт"
35140000,Уебмастер
35140000,"Мениджър, уеб сайт"
35145001,"Консултант, управление на уеб сайт"
35145002,"Координатор, управление на уеб сайт"
03525003,"Техници по радио-, телевизионна и далекосъобщителна техника "
35215005,"Техници по радио-, телевизионна и аудио-визуална техника "
35215006,Музикален аранжор
35214007,Музикален оформител
35213008,Музикален редактор
35213009,Тонрежисьор
35213010,Звуков дизайнер
35213011,Стажант-музикален редактор
35213012,"Технически изпълнител, кино"
35213013,"Звукооператор, смесител на звукове"
35213014,Звукотехник
35213015,Киномеханик
35213016,"Оператор, анимационен филм"
35213017,"Оператор, пулт за художествено осветление"
35213018,"Оператор, аудиосъоръжения"
35213019,"Оператор, дублиращи съоръжения"
35213020,"Оператор, електронна аудио-визуална техника"
35213021,"Оператор, записващи устройства"
35213022,"Оператор, камера"
35213023,Кинематограф
35213024,"Оператор, камера (телевизия)"
35213025,"Оператор, микрофон"
35213026,"Оператор, студийно устройство"
35213027,Оператор субтитри
35213028,"Оператор, радиотехника и телевизия"
35213029,"Първи асистент, оператор"
35213030,"Втори асистент, оператор"
35213031,"Режисьор пулт, аудиовизия"
35213032,"Техник, операторска техника"
35213033,"Техник, снимачна техника"
35213034,"Техник, звукови ефекти"
35213035,"Техник, звук-студио"
35213036,"Техник, звук-тест"
35213037,"Техник, копирна и проявителна техника във филмова лаборатория"
35213038,"Техник, цветни анализатори във филмова лаборатория"
35213039,Тоноператор
35213040,Тонтехник
35213041,Видеомонтажист
35213042,"Първи асистент, звукорежисьор"
35210000,"Специалист, звукови ефекти"
35213001,Сенситометрист
35213002,"Асистент продукция, телевизия"
35213003,"Организатор производство, телевизия"
35223004,Техници по далекосъобщителна техника
35223005,"Техник, нискочестотна техника"
35223006,"Техник, полупроводникова техника"
35223007,"Техник, радиотехника и телевизионна техника"
35223008,"Техник, релейна защита и автоматика"
35223009,"Техник, спътникова техника"
35223010,"Техник, съобщителна техника"
35223011,"Техник, телекомуникации"
35223012,"Техник, радиовръзки в метрополитен"
35223013,"Техник-механик, АРС на подвижния състав на метрополитен"
35223014,"Оператор, морзов код (радист), радиотелеграфист"
35223015,"Оператор, радиопредавателни съоръжения"
35223016,"Оператор, конструиране и технология на съобщителна апаратура"
35223017,"Оператор, радиосъоръжения (кораби)"
35223018,"Оператор, радиосъоръжения (летателни средства)"
35223019,"Оператор, радиосъоръжения (наземни)"
35223020,"Оператор, стая с контролни съоръжения"
35223021,"Оператор, строителство и експлоатация на съобщителни системи"
35223022,"Оператор, съоръжения за пренос"
35223023,"Оператор, телеграфически съоръжения"
35223024,"Оператор, телекомуникационни съоръжения"
35223025,Радиоелектроник за Световната морска система за бедствие и безопасност
35220000,Радиооператор за Световната морска система за бедствие и безопасност
35220000,Криптограф
35220000,"Главен телеграфист на кораб, радио"
35220000,"Авиодиспечер, аеронавигационни съобщения"
00042001,ПОМОЩЕН АДМИНИСТРАТИВЕН  ПЕРСОНАЛ
00412002,ОБЩИ АДМИНИСТРАТИВНИ СЛУЖИТЕЛИ И ОПЕРАТОРИ НА ОРГАНИЗАЦИОННА ТЕХНИКА 
04112003,Общи административни служители 
41103004,Общи административни служители 
41102005,"Завеждащ, административна служба"
41102006,"Завеждащ, техническа служба"
41102007,Архивист (офис)
41103008,Главен технически сътрудник
41103009,Технически сътрудник 
41103010,Технически изпълнител 
41103011,Технически организатор 
41100000,"Организатор, обработка на производствена информация"
41100000,Завеждащ регистратура за некласифицирана информация
41102001,Завеждащ регистратура за криптографски средства и материали
41102002,"Сътрудник, индустриални отношения"
04122003,Секретари с общи функции
41202004,Секретари с общи функции
41202005,Секретар
41202006,"Секретар, машинописец"
41203007,"Секретар, стенограф"
41200000,"Секретар, стенография и машинопис"
41200000,"Секретар, стилист"
41202001,Технически секретар
41202002,Артистичен секретар
04132003,Оператори на организационна техника 
41312004,Машинописци и текстообработващи оператори
41312005,Машинописец
41312006,"Машинописец, стенографска машина"
41312007,Стенограф
41312008,"Оператор, копирна техника"
41312009,"Оператор, телеграф"
41310000,"Оператор, телекс"
41311001,"Оператор, телепринтер"
41313002,"Оператор, телетайпен апарат"
41310000,"Оператор, телефакс"
41320000,Оператори по въвеждане на данни
41320000,"Оператор, въвеждане на данни"
41325001,"Банков служител, въвеждане на данни"
00425002,АДМИНИСТРАТИВЕН ПЕРСОНАЛ ПО ОБСЛУЖВАНЕ НА КЛИЕНТИ
04215003,"Касиери, инкасатори и сродни на тях"
42113004,Банкови касиери и сродни на тях
42113005,"Старши банков служител, връзка с клиенти"
42115006,"Старши банков служител, обслужване на клиенти"
42115007,"Старши банков служител, касов център"
42113008,"Старши банков служител, главен касиер"
42113009,"Банков служител, пазител ценности"
42113010,"Банков служител, касов център/ Служител в касов център, финансова/платежна институция"
42113011,"Банков служител, обслужване на клиенти/ Служител, обслужване на клиенти във финансова/платежна институция"
42111012,"Банков служител, касиер/Касиер, банка/Касиер, финансова/платежна институция"
42111013,"Банков служител, главен касиер"
42111014,"Главен касиер, банка/финансова/платежна институция"
42111015,"Инкасатор, банка/финансова/платежна институция"
42113016,"Служител, гише в пощенска станция"
42113017,"Касиер, гише в съобщенията"
42113018,"Касиер, обменно гише"
42110000,Сараф
42113001,"Администратор, корпоративен център, банка/финансова/платежна институция"
42113002,"Банков служител/ Служител, финансова/платежна институция"
42111003,"Пазител ценности, БНБ"
42121004,"Букмейкъри, крупиета и сродни на тях"
42121005,"Главен инспектор, игра в казино"
42121006,"Инспектор, игра в казино"
42123007,"Касиер-приемчик, тотализатор"
42123008,"Събирач, жетони"
42123009,"Събирач, облози"
42120000,Букмейкър
42122001,"Контрольор, казино"
42122002,Крупие
42120000,"Отговорник, маса в бинго зала"
42131001,Комисионери и лихвари
42132002,"Комисионер, заложна къща"
42132003,Лихвар
42142004,Инкасатори на дългови задължения и сродни на тях
42142005,"Инкасатор, събирач на данъци и такси"
42142006,"Инкасатор, дългови задължения"
42140000,"Инкасатор, наеми"
42140000,"Инкасатор, плащания"
42143001,"Събирач, дарения"
42143002,Агент събиране на вземания
04223003,"Персонал, информиращ клиенти"
42215004,Консултанти и служители в пътнически агенции 
42212005,"Консултант, пътнически транспорт"
42212006,"Организатор, пътнически транспорт"
42212007,"Организатор, пътувания"
42212008,"Специалист, туризъм"
42212009,"Служител, издаване на пътнически билети"
42210000,"Служител, информация за пътувания"
42213001,"Служител, пътническа агенция/бюро"
42213002,"Служител, резервации"
42213003,"Служител, гише за регистрация на пътници и багажи"
42223004,Оператори в контактни центрове 
42223005,"Оператор, център за обаждания"
42220000,"Оператор, контактен център "
42222001,"Оператор, център за телекомуникационни услуги"
42222002,"Специалист, телефон на зрителя"
42220000,"Информатор, пътническо обслужване"
42232001,Телефонисти 
42233002,"Оператор, телефонна централа"
42230000,Телефонист
42241001,Рецепционисти в хотели
42241002,"Рецепционист, хотел"
42240000,"Администратор, хотел"
42252001,"Служители, обслужващи запитвания на клиенти"
42252002,"Служител, запитвания"
42252003,"Служител, информация "
42260000,Рецепционисти с общи функции
42260001,"Рецепционист, приемна на лекар по дентална медицина"
42260002,"Рецепционист, приемна на лекар"
42260000,Рецепционист
42272001,Анкетьори в изследвания
42272002,"Анкетьор, маркетингови изследвания"
42272003,Анкетьор
42290000,"Персонал, информиращ клиенти, н.д."
42290000,"Информатор, приемна"
42290000,Информатор/културна организация/културен   институт 
